bug_id,bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,created_at,resolved_at,severity
BUG-086546,SQLInjection,CacheLayer,Development,Web,iOS16,Chrome,Client,Internal,Resolved,1469,13109,356,27,6,368,6.29,35128,444,553,40,1,4,24.06,5,9,100,2072,0,0,1,0,0,2021-12-06,2021-12-29,High
BUG-086547,XSS,Analytics,QA,iOS,Windows10,Edge,Developer,Internal,Reopened,57,1402,219,24,8,2501,36.49,20755,146,362,42,3,41,89.01,1,2,37,2698,0,0,0,0,0,2021-06-15,2021-06-30,Low
BUG-086548,RaceCondition,SearchEngine,Development,Desktop,Android12,Chrome,Product_Manager,Internal,Open,1158,4336,555,31,0,1510,36.02,4166,452,234,13,7,38,87.8,4,8,301,2154,0,0,0,0,1,2022-04-08,2022-04-17,Medium
BUG-086549,XSS,Analytics,Development,Web,Android12,Safari,Product_Manager,Core,Resolved,754,1474,351,12,28,2713,99.13,24339,221,211,14,5,23,62.73,3,2,77,2911,0,0,0,1,1,2022-08-20,2022-08-28,Low
BUG-086550,XSS,EmailService,Development,Web,Windows11,Chrome,QA_Engineer,Core,Resolved,512,6003,186,25,22,954,97.18,36664,62,668,2,2,25,60.93,5,4,289,1944,0,1,0,0,1,2022-11-13,2022-12-10,Medium
BUG-086551,InfiniteLoop,EmailService,Development,Android,CentOS7,Edge,Product_Manager,ThirdParty,Open,1890,830,277,37,21,258,32.79,22670,94,236,43,2,14,22.06,1,4,988,1954,1,1,0,0,0,2021-03-31,2021-04-09,Medium
BUG-086552,PerformanceDegradation,Authentication,Development,Web,iOS16,Chrome,DevOps,Plugin,Reopened,674,734,104,35,61,3543,90.16,20666,30,93,35,2,49,97.6,1,8,731,1964,0,0,0,0,0,2023-10-29,2023-11-01,High
BUG-086553,SQLInjection,API_Gateway,UAT,API,iOS16,N/A,End_User,Plugin,In_Progress,3144,9209,586,21,20,1303,11.08,662,104,108,43,6,25,60.75,1,8,478,1527,0,1,0,0,0,2022-06-19,2022-06-23,Critical
BUG-086554,IncorrectCalculation,UserManagement,Production,Android,Windows10,N/A,Product_Manager,Internal,In_Progress,3742,2530,139,18,75,2279,61.56,419,225,569,9,5,28,11.41,4,1,985,2287,0,1,0,0,0,2022-03-02,2022-03-25,Critical
BUG-086555,FileNotFound,CacheLayer,Development,Web,Windows10,Mobile_App,Product_Manager,Plugin,Closed,450,11597,210,55,96,323,68.84,17855,307,392,44,9,23,8.05,0,8,616,705,0,0,0,0,0,2023-02-13,2023-03-01,High
BUG-086556,NetworkTimeout,CacheLayer,Staging,Web,Windows11,N/A,DevOps,Plugin,In_Progress,1278,7815,259,3,7,1994,43.57,39143,77,38,31,1,6,10.11,0,0,689,934,0,0,1,1,0,2023-02-05,2023-02-06,High
BUG-086557,UIGlitch,SearchEngine,Staging,Android,CentOS7,N/A,Developer,Integration,Resolved,2897,1289,409,6,9,3972,48.17,49907,147,704,44,9,45,81.65,2,1,999,2916,0,0,1,0,0,2022-06-19,2022-07-18,Medium
BUG-086558,PerformanceDegradation,Analytics,Development,API,iOS16,N/A,Developer,Internal,Open,4372,1646,250,23,17,1494,96.42,44285,391,3,36,1,40,94.01,0,2,262,11,0,0,1,1,1,2022-12-20,2022-12-20,High
BUG-086559,IncorrectCalculation,FileStorage,Development,Android,Windows11,Mobile_App,Client,Integration,Closed,2871,3787,562,24,16,416,0.51,37800,468,389,6,8,48,48.95,0,6,46,2195,1,0,0,0,0,2021-09-29,2021-10-15,Medium
BUG-086560,FileNotFound,Frontend,Development,Web,Windows11,Safari,Client,Integration,Resolved,795,1424,573,11,42,2453,46.23,18658,63,81,27,1,36,12.1,3,7,142,2416,0,0,1,1,0,2023-07-23,2023-07-26,Low
BUG-086561,PerformanceDegradation,API_Gateway,QA,API,Windows10,Mobile_App,Developer,Core,Resolved,2744,1022,188,10,79,3791,15.77,201,94,311,3,0,13,91.03,3,7,454,1094,1,1,0,0,0,2021-07-25,2021-08-06,High
BUG-086562,XSS,Reporting,QA,Android,Windows10,Safari,Developer,Integration,In_Progress,992,648,593,16,7,3049,6.5,20687,205,711,8,7,21,94.81,2,8,535,836,0,0,1,1,0,2022-11-05,2022-12-04,Low
BUG-086563,PerformanceDegradation,CacheLayer,QA,iOS,Android12,Chrome,Developer,Core,Resolved,1042,4959,442,5,83,1183,2.7,6638,466,156,25,7,31,37.71,2,4,913,1224,1,0,1,0,0,2022-01-31,2022-02-06,Medium
BUG-086564,UncaughtException,UserManagement,Staging,iOS,Android12,Chrome,Product_Manager,ThirdParty,Closed,2847,13802,444,80,82,227,78.39,20616,424,314,26,10,41,11.38,0,3,370,365,0,0,1,1,0,2023-05-19,2023-06-01,Critical
BUG-086565,CrashOnLaunch,Notification,Development,iOS,CentOS7,Mobile_App,Product_Manager,Plugin,Reopened,3079,1379,251,20,49,1720,77.14,31448,77,342,16,9,16,90.54,2,10,99,939,0,0,1,0,0,2021-04-26,2021-05-10,High
BUG-086566,UncaughtException,SearchEngine,Development,API,Windows11,N/A,End_User,ThirdParty,Reopened,864,1373,342,20,38,340,88.24,32865,261,296,19,8,47,95.3,0,5,70,928,1,1,0,0,0,2023-08-24,2023-09-05,Medium
BUG-086567,NullPointerException,Frontend,Development,Desktop,Android12,Safari,End_User,Core,In_Progress,2416,3606,527,1,54,3973,17.19,41516,77,652,21,5,38,92.74,4,8,232,1901,1,0,1,1,0,2021-09-24,2021-10-21,Low
BUG-086568,NullPointerException,Authentication,Staging,iOS,Android12,Chrome,Developer,Internal,Resolved,1999,7688,137,1,23,180,40.27,20492,476,395,26,8,48,3.12,1,4,825,2196,0,0,1,0,0,2021-07-14,2021-07-30,High
BUG-086569,UIGlitch,Notification,QA,Web,Windows11,Safari,Developer,Integration,Resolved,4972,442,186,3,41,1055,34.35,18898,469,542,11,6,5,90.33,0,5,237,2275,0,0,1,0,0,2023-04-07,2023-04-29,Medium
BUG-086570,NullPointerException,EmailService,Development,Desktop,macOS13,Mobile_App,Developer,Core,In_Progress,1836,14063,227,29,69,1316,37.21,46403,292,142,18,6,20,20.93,1,6,673,2949,0,0,1,1,1,2021-11-28,2021-12-03,Medium
BUG-086571,XSS,FileStorage,QA,Android,Ubuntu20,Mobile_App,End_User,Internal,Reopened,393,7582,555,19,10,2424,71.6,11943,185,520,18,2,17,84.26,3,2,882,1916,1,1,0,1,1,2022-09-13,2022-10-04,Low
BUG-086572,FileNotFound,Analytics,QA,API,Ubuntu20,Firefox,QA_Engineer,Core,Resolved,2621,10784,240,7,37,2084,27.3,23890,55,414,46,3,6,28.55,0,1,407,142,0,0,0,0,0,2022-10-27,2022-11-13,Medium
BUG-086573,IncorrectCalculation,FileStorage,Development,Desktop,Windows11,Firefox,Developer,ThirdParty,Closed,4396,5718,153,50,17,1210,28.45,35944,193,2,38,4,3,46.55,2,9,587,1517,0,0,0,1,0,2022-04-16,2022-04-16,High
BUG-086574,ConfigError,Scheduler,Development,iOS,iOS16,Mobile_App,Client,ThirdParty,Resolved,2996,14157,117,18,1,1629,21.48,22889,70,341,47,5,24,88.85,0,8,623,1567,1,0,0,1,0,2021-09-17,2021-10-01,Medium
BUG-086575,XSS,Notification,Development,iOS,CentOS7,Chrome,QA_Engineer,Plugin,Reopened,54,3003,120,3,35,2169,16.25,34693,21,583,2,1,28,58.55,4,4,920,407,0,0,1,0,0,2022-02-24,2022-03-20,Low
BUG-086576,NullPointerException,CacheLayer,QA,Web,Android12,Safari,Product_Manager,Integration,In_Progress,4305,4828,354,1,44,842,17.12,20067,205,336,42,0,5,3.57,4,9,657,1403,1,0,0,0,0,2023-05-01,2023-05-15,Medium
BUG-086577,IncorrectCalculation,Notification,QA,iOS,Ubuntu20,Firefox,Product_Manager,Plugin,In_Progress,4227,13417,102,3,25,2242,93.84,47065,14,604,21,6,41,83.22,1,6,144,947,0,0,0,1,1,2021-02-27,2021-03-24,Medium
BUG-086578,XSS,SearchEngine,UAT,Desktop,Ubuntu20,Chrome,QA_Engineer,Plugin,Reopened,4931,12968,175,80,88,1378,70.96,25227,489,151,10,0,20,34.89,1,7,752,690,0,0,1,0,0,2021-08-24,2021-08-30,Critical
BUG-086579,UIGlitch,Payment,QA,API,CentOS7,N/A,Client,Core,Closed,4426,6491,371,28,22,3507,30.33,610,381,105,27,4,44,18.91,2,1,438,1847,0,0,0,1,0,2021-07-10,2021-07-14,High
BUG-086580,LogicError,CacheLayer,QA,API,macOS13,Firefox,Developer,Internal,Open,3819,578,104,24,87,3214,85.58,40596,178,553,23,9,48,62.26,4,8,764,1029,0,0,1,0,1,2022-07-10,2022-08-02,High
BUG-086581,UIGlitch,FileStorage,Production,Desktop,Windows11,Edge,Developer,Plugin,Reopened,210,504,483,10,27,410,7.52,21386,321,290,42,7,28,48.85,1,8,386,129,0,0,0,0,0,2023-07-08,2023-07-20,Medium
BUG-086582,DataCorruption,Database,Staging,Web,macOS13,Safari,Product_Manager,Core,Resolved,1811,6319,100,26,64,3929,87.99,13285,47,221,38,10,29,25.41,1,9,845,389,0,0,0,0,1,2021-05-10,2021-05-19,Critical
BUG-086583,Deadlock,Payment,Development,Web,CentOS7,Edge,Client,Integration,Reopened,162,2306,336,11,32,2916,33.43,16507,345,674,29,9,35,10.32,0,0,867,2469,1,1,0,0,1,2021-03-26,2021-04-23,High
BUG-086584,XSS,EmailService,Development,Desktop,Ubuntu20,Firefox,QA_Engineer,Integration,Reopened,4861,4888,366,21,33,2683,75.38,19303,217,274,31,6,40,69.7,2,5,475,2125,0,1,0,0,1,2023-07-20,2023-07-31,Medium
BUG-086585,ConfigError,SearchEngine,Development,Android,macOS13,Mobile_App,Client,Integration,Open,1983,2884,151,32,34,2646,28.87,43715,150,285,33,3,34,96.69,2,1,983,2618,0,0,1,1,0,2023-05-16,2023-05-27,Medium
BUG-086586,Deadlock,FileStorage,Production,Web,Windows10,Mobile_App,Product_Manager,ThirdParty,Closed,3228,8726,256,36,10,2992,93.39,26276,270,695,47,7,17,8.85,1,4,382,2827,0,0,0,0,0,2023-02-02,2023-03-02,Critical
BUG-086587,LogicError,UserManagement,Production,Android,Windows11,Chrome,Developer,Plugin,Closed,4354,2400,356,28,49,1431,59.88,8717,485,336,18,8,1,29.52,3,7,495,1616,0,0,0,1,0,2023-01-13,2023-01-27,Critical
BUG-086588,NullPointerException,Payment,Production,API,Android12,Safari,End_User,Internal,Reopened,2397,11370,547,12,28,1496,14.71,12949,93,671,50,10,33,68.91,0,0,785,2436,0,0,1,0,0,2021-12-05,2022-01-01,Critical
BUG-086589,NetworkTimeout,CacheLayer,QA,Android,CentOS7,Safari,Client,Internal,Resolved,4516,2640,389,66,52,2354,12.29,2674,121,344,0,7,48,49.64,0,5,165,2146,0,0,0,0,0,2023-10-13,2023-10-27,Critical
BUG-086590,DataCorruption,Scheduler,Development,Android,Ubuntu20,N/A,Product_Manager,Plugin,Resolved,394,7046,186,52,58,646,91.03,34109,240,286,23,8,22,16.44,2,0,192,2097,0,0,0,0,1,2023-11-25,2023-12-06,Critical
BUG-086591,BufferOverflow,SearchEngine,Development,Web,Windows10,Edge,Client,Plugin,In_Progress,3975,6755,293,7,96,2908,0.91,41664,50,357,5,0,4,26.07,1,2,728,2761,0,0,1,0,1,2023-09-25,2023-10-09,Critical
BUG-086592,UIGlitch,Notification,Development,API,Windows10,Mobile_App,Developer,ThirdParty,Reopened,1921,9799,570,3,99,2569,89.74,10236,468,651,18,8,45,57.59,0,2,676,102,0,0,1,1,0,2021-04-07,2021-05-04,Medium
BUG-086593,SQLInjection,UserManagement,Production,iOS,iOS16,Chrome,DevOps,Internal,Resolved,3597,12376,227,72,9,2048,72.54,12256,28,523,28,5,37,18.69,1,3,84,2025,0,1,0,1,0,2023-04-11,2023-05-02,Critical
BUG-086594,NullPointerException,Database,Development,API,Ubuntu20,Mobile_App,DevOps,ThirdParty,In_Progress,3713,2189,273,9,54,200,48.03,32195,157,303,37,3,14,33.69,4,8,96,663,0,1,1,1,1,2023-10-19,2023-10-31,High
BUG-086595,MemoryLeak,SearchEngine,Production,iOS,Ubuntu20,Edge,DevOps,ThirdParty,Open,546,8100,222,18,86,2064,35.9,17846,255,272,17,0,6,47.5,0,9,923,1383,0,0,1,1,1,2021-02-10,2021-02-21,Critical
BUG-086596,LogicError,Reporting,Production,Web,iOS16,Chrome,Client,Integration,In_Progress,3496,13384,598,86,91,779,80.16,38343,421,357,23,8,8,34.69,1,9,7,2622,1,1,0,1,0,2022-12-22,2023-01-05,Critical
BUG-086597,XSS,EmailService,Production,Web,Ubuntu20,Safari,DevOps,Internal,Open,1995,10721,276,6,83,2932,25.63,39908,155,234,1,0,49,23.42,2,9,252,2075,0,0,0,0,1,2023-11-12,2023-11-21,High
BUG-086598,NullPointerException,SearchEngine,Development,iOS,iOS16,N/A,Client,ThirdParty,Reopened,2405,10638,460,3,46,1098,15.08,46800,362,271,3,9,50,21.63,0,10,77,1386,0,0,0,1,0,2023-07-10,2023-07-21,Medium
BUG-086599,APIFailure,Analytics,Staging,Desktop,Ubuntu20,Firefox,Product_Manager,Core,Reopened,719,1564,412,42,71,1917,34.51,17025,5,390,6,10,36,28.34,5,10,856,1139,0,0,1,1,0,2023-04-30,2023-05-16,High
BUG-086600,LogicError,FileStorage,Development,Web,Ubuntu20,Mobile_App,End_User,ThirdParty,Reopened,722,750,256,2,83,3005,38.26,27414,347,384,32,2,48,15.9,3,3,752,2403,0,0,1,1,0,2021-10-29,2021-11-14,Low
BUG-086601,XSS,Notification,Development,Desktop,Android12,Mobile_App,QA_Engineer,ThirdParty,In_Progress,888,1133,551,11,30,2802,28.99,24525,401,78,12,6,23,35.44,5,1,504,2310,1,0,1,1,1,2022-08-05,2022-08-08,Low
BUG-086602,NullPointerException,Frontend,Development,Web,Ubuntu20,Firefox,DevOps,Integration,Closed,2823,11373,187,77,15,555,30.25,22570,376,56,12,10,41,68.86,1,5,785,2636,0,0,0,0,1,2023-01-19,2023-01-21,High
BUG-086603,IncorrectCalculation,UserManagement,Development,Desktop,macOS13,Chrome,DevOps,Integration,Resolved,3420,10471,376,1,81,3948,86.69,8813,118,439,39,7,9,16.71,4,6,744,1485,1,0,1,0,1,2021-07-02,2021-07-20,High
BUG-086604,FileNotFound,Notification,Staging,Web,Windows11,Safari,Client,Internal,Open,3644,2140,252,95,36,1778,8.95,32086,203,404,28,1,5,51.2,5,8,880,1863,0,0,0,0,0,2023-06-28,2023-07-14,Critical
BUG-086605,LogicError,UserManagement,QA,Web,Windows10,Firefox,Product_Manager,Core,Closed,1991,9465,182,23,21,2255,35.57,31941,328,488,34,5,15,51.15,0,9,126,818,0,0,0,1,0,2022-07-01,2022-07-21,High
BUG-086606,RaceCondition,FileStorage,Staging,iOS,macOS13,Firefox,DevOps,Internal,Reopened,299,9680,326,82,17,3178,17.95,32411,489,13,0,4,12,24.49,2,7,438,1883,0,0,0,1,0,2022-11-01,2022-11-01,Critical
BUG-086607,XSS,SearchEngine,QA,Desktop,Windows11,N/A,Client,Integration,Reopened,81,11683,113,1,43,3048,47.77,2340,164,170,31,10,18,46.11,1,9,41,2102,0,0,1,0,0,2023-10-22,2023-10-29,Low
BUG-086608,NullPointerException,Frontend,Development,API,Ubuntu20,Mobile_App,Developer,Integration,Closed,828,9457,182,51,35,3548,74.88,10271,101,9,49,8,25,68.56,0,2,65,2292,0,0,1,0,0,2021-09-07,2021-09-07,Medium
BUG-086609,XSS,Frontend,UAT,Web,macOS13,Safari,End_User,Internal,Reopened,485,4004,338,9,60,2396,94.15,49904,257,455,39,3,46,46.34,2,10,918,2222,0,0,0,1,0,2022-02-07,2022-02-25,Medium
BUG-086610,Deadlock,Payment,QA,API,Windows10,Firefox,Client,ThirdParty,Resolved,2270,1193,564,87,22,3008,71.12,9284,119,291,7,7,20,95.05,5,1,888,2622,0,0,0,0,0,2021-11-04,2021-11-16,Critical
BUG-086611,NullPointerException,EmailService,Development,Desktop,Windows10,Edge,Product_Manager,Core,Resolved,1358,7489,222,46,83,1258,92.67,27686,201,215,0,2,38,20.91,4,2,432,845,1,0,0,1,0,2023-03-13,2023-03-21,Medium
BUG-086612,PerformanceDegradation,UserManagement,Staging,iOS,Windows10,Edge,QA_Engineer,ThirdParty,Closed,336,3879,212,15,0,2712,78.15,4330,239,516,29,2,12,41.27,4,4,735,825,0,1,0,1,1,2023-02-18,2023-03-11,High
BUG-086613,XSS,Database,UAT,API,Ubuntu20,Firefox,DevOps,ThirdParty,Open,139,10170,328,11,41,1909,48.39,11784,288,211,35,3,12,8.71,3,7,595,1848,0,0,1,0,0,2023-10-29,2023-11-06,Medium
BUG-086614,ConfigError,EmailService,Development,Web,macOS13,Mobile_App,Product_Manager,ThirdParty,In_Progress,766,7795,357,5,62,781,59.8,8356,241,257,21,9,49,8.1,4,8,1,1055,1,0,0,0,0,2021-07-11,2021-07-21,Medium
BUG-086615,Deadlock,Notification,QA,API,CentOS7,Edge,Developer,Integration,Reopened,405,2728,587,42,41,1693,28.75,33969,0,577,41,2,32,31.88,0,8,784,2874,0,0,0,0,0,2022-06-24,2022-07-18,High
BUG-086616,XSS,UserManagement,QA,API,Android12,N/A,Developer,Core,Closed,3139,644,506,44,90,3497,32.27,44665,306,321,10,7,1,4.66,1,8,858,183,0,0,0,0,0,2022-12-31,2023-01-13,High
BUG-086617,APIFailure,EmailService,Development,iOS,Windows10,Chrome,Client,Integration,Resolved,623,4990,277,63,30,273,47.86,7478,229,399,35,5,12,66.4,2,10,772,1050,0,0,1,0,0,2022-06-07,2022-06-23,High
BUG-086618,UIGlitch,Notification,Development,API,Android12,N/A,DevOps,Plugin,Resolved,2082,859,585,13,38,242,99.03,26383,475,665,9,7,39,90.81,3,5,323,2379,0,0,1,0,1,2022-07-12,2022-08-08,Low
BUG-086619,RaceCondition,FileStorage,Staging,Desktop,Android12,N/A,End_User,Plugin,Closed,571,8598,365,59,18,2695,8.41,35057,264,69,49,7,10,82.91,4,5,425,971,0,0,1,0,1,2023-04-18,2023-04-20,Critical
BUG-086620,IncorrectCalculation,Reporting,Development,API,Android12,Chrome,Product_Manager,Plugin,Closed,523,11599,149,62,84,1803,34.16,37319,353,233,28,1,39,46.58,5,1,561,1756,0,0,0,0,0,2022-02-09,2022-02-18,High
BUG-086621,UIGlitch,Scheduler,QA,Android,Android12,Firefox,Client,ThirdParty,Closed,2184,1022,285,8,32,2790,55.34,12303,225,495,40,6,35,29.47,0,2,941,2055,0,0,0,1,0,2022-11-16,2022-12-06,Low
BUG-086622,IncorrectCalculation,Reporting,Development,Web,CentOS7,Safari,Product_Manager,Core,Resolved,4584,2523,229,16,65,732,73.97,26789,396,89,50,9,32,53.64,0,9,647,402,0,0,0,1,1,2022-10-05,2022-10-08,Medium
BUG-086623,DataCorruption,CacheLayer,Development,API,iOS16,N/A,Client,Plugin,In_Progress,471,10849,232,8,87,2022,39.93,25497,453,629,4,8,24,24.78,3,6,942,1423,0,0,1,0,0,2022-11-27,2022-12-23,High
BUG-086624,IncorrectCalculation,Frontend,UAT,API,Windows10,Mobile_App,Developer,ThirdParty,Reopened,638,1916,594,1,4,951,19.29,3593,103,638,44,9,7,44.86,0,10,823,765,1,0,0,0,0,2023-01-06,2023-02-01,Low
BUG-086625,ConfigError,Frontend,Staging,Android,Windows11,Chrome,Client,ThirdParty,In_Progress,4975,10777,132,8,53,1805,29.44,1924,373,71,19,8,5,44.34,0,2,846,1802,1,0,0,0,0,2021-08-08,2021-08-10,High
BUG-086626,ConfigError,EmailService,UAT,iOS,Android12,Safari,End_User,Plugin,Resolved,120,3447,121,22,57,2181,63.68,48965,324,221,3,4,17,48.94,5,7,241,312,1,0,0,0,1,2023-06-27,2023-07-06,Medium
BUG-086627,RaceCondition,Analytics,Development,Desktop,Android12,Edge,DevOps,Core,Closed,56,1992,497,10,7,2321,0.55,5981,379,623,9,1,45,70.01,1,3,393,2487,0,0,1,1,0,2022-12-12,2023-01-06,Low
BUG-086628,UIGlitch,Payment,Production,Android,iOS16,Firefox,Product_Manager,Integration,Open,268,772,371,19,7,2470,66.23,17246,135,300,35,1,21,65.76,2,2,635,1463,0,1,0,1,0,2023-01-23,2023-02-04,High
BUG-086629,Deadlock,Scheduler,Development,Android,Android12,Mobile_App,Product_Manager,Integration,Reopened,1124,10622,493,97,13,2166,13.89,2232,137,314,12,1,19,64.32,4,1,690,1930,0,0,0,0,0,2023-01-13,2023-01-26,Critical
BUG-086630,CrashOnLaunch,Payment,QA,Web,Ubuntu20,Edge,DevOps,Plugin,In_Progress,3392,8046,153,46,3,1393,80.13,47924,212,329,8,3,10,83.28,2,5,798,1023,0,1,1,1,0,2022-12-07,2022-12-20,Critical
BUG-086631,UIGlitch,Scheduler,Development,iOS,CentOS7,Firefox,QA_Engineer,Integration,Open,498,3208,116,5,82,1704,42.46,23275,355,653,28,0,23,54.94,3,2,988,1567,0,0,1,0,0,2022-02-14,2022-03-13,Low
BUG-086632,CrashOnLaunch,Analytics,Staging,API,Ubuntu20,Edge,Developer,Plugin,Open,351,828,204,50,2,1869,85.47,370,320,277,50,10,34,97.05,4,6,725,2816,0,0,1,0,0,2021-08-28,2021-09-08,High
BUG-086633,UIGlitch,Reporting,Development,API,Windows10,N/A,Developer,Integration,Closed,77,6292,576,6,58,2729,78.55,30883,455,200,37,5,28,86.17,0,0,648,1,0,0,1,0,0,2022-04-07,2022-04-15,Low
BUG-086634,Deadlock,CacheLayer,QA,Android,CentOS7,Edge,QA_Engineer,Integration,Open,4057,5436,583,19,50,919,33.03,17135,161,271,15,10,7,46.42,4,8,4,496,0,0,0,1,0,2021-08-11,2021-08-22,Critical
BUG-086635,XSS,Notification,QA,Desktop,Windows11,Edge,QA_Engineer,ThirdParty,Open,203,282,142,70,63,824,33.39,24458,64,696,3,5,3,18.15,1,10,273,881,0,1,0,0,0,2021-03-05,2021-04-03,Medium
BUG-086636,NetworkTimeout,FileStorage,QA,Web,Windows11,Safari,End_User,Integration,Resolved,1440,1787,353,69,48,2445,98.33,27803,186,536,39,2,46,81.52,3,4,468,1044,0,1,1,0,1,2023-12-12,2024-01-03,High
BUG-086637,NullPointerException,CacheLayer,Production,Web,iOS16,N/A,Developer,ThirdParty,Reopened,1880,11225,590,1,57,180,13.47,22107,439,572,46,0,23,34.22,0,9,376,2055,0,1,0,1,0,2021-10-29,2021-11-21,High
BUG-086638,XSS,Analytics,Development,iOS,iOS16,Mobile_App,Developer,Integration,In_Progress,2220,4376,464,5,16,2706,26.85,4375,268,445,7,4,18,75.48,2,7,242,2305,0,0,1,1,0,2023-01-02,2023-01-20,Low
BUG-086639,UIGlitch,Reporting,QA,iOS,Windows10,Safari,Developer,Integration,In_Progress,2648,9436,341,9,37,2024,88.61,19353,165,633,32,8,49,55.35,0,10,632,861,0,0,1,0,0,2022-11-13,2022-12-09,Medium
BUG-086640,NullPointerException,Notification,Production,API,Ubuntu20,N/A,End_User,Core,Closed,595,14930,278,36,58,559,7.52,6027,59,198,12,1,30,73.52,2,1,697,1346,0,0,1,1,0,2022-09-23,2022-10-01,Critical
BUG-086641,LogicError,CacheLayer,Development,Desktop,Windows10,Safari,End_User,Internal,Resolved,1621,6569,391,12,22,2545,31.0,35405,168,520,47,9,28,80.21,4,10,731,246,0,0,0,1,1,2021-11-11,2021-12-02,Medium
BUG-086642,UIGlitch,Analytics,Development,Android,CentOS7,Mobile_App,Client,Plugin,Closed,1423,8885,476,35,46,4066,79.49,34612,459,661,43,2,21,57.59,4,5,682,1935,1,0,0,0,0,2022-08-24,2022-09-20,Medium
BUG-086643,LogicError,UserManagement,QA,iOS,iOS16,N/A,Developer,Integration,Reopened,4698,1106,327,34,16,2673,64.49,11940,436,75,26,8,34,56.51,0,0,564,47,1,0,1,0,1,2022-12-06,2022-12-09,High
BUG-086644,UIGlitch,Authentication,Development,Web,macOS13,Firefox,QA_Engineer,Plugin,Resolved,3332,11230,121,17,52,1381,85.91,18864,327,474,40,3,29,45.46,3,3,673,1634,0,0,0,0,0,2023-10-25,2023-11-13,High
BUG-086645,InfiniteLoop,Notification,Development,Web,Android12,N/A,Product_Manager,Internal,Closed,1377,3015,445,41,50,2321,26.53,48713,79,528,46,5,21,90.22,5,8,794,1116,1,0,0,0,0,2023-06-07,2023-06-29,High
BUG-086646,XSS,Database,QA,API,Android12,Firefox,End_User,Plugin,Resolved,2435,11305,323,5,4,3021,43.64,31752,402,489,24,8,40,37.33,5,8,782,2253,0,0,0,0,0,2021-07-01,2021-07-21,Medium
BUG-086647,XSS,EmailService,Development,Android,iOS16,N/A,DevOps,ThirdParty,In_Progress,1122,7428,391,1,0,3969,71.77,49512,53,529,26,5,23,88.36,2,6,375,273,1,0,1,1,0,2022-07-16,2022-08-07,Low
BUG-086648,APIFailure,FileStorage,UAT,Web,CentOS7,Mobile_App,Client,Core,In_Progress,231,10297,558,24,92,3695,61.99,48014,36,88,42,6,37,58.28,0,9,805,1137,1,0,0,0,0,2021-08-02,2021-08-05,High
BUG-086649,DataCorruption,Frontend,Development,Desktop,Android12,Safari,DevOps,Plugin,Reopened,2766,6007,123,11,41,3587,28.89,24911,78,695,5,3,41,4.24,1,2,313,2344,0,0,0,0,1,2022-04-30,2022-05-28,High
BUG-086650,APIFailure,CacheLayer,UAT,iOS,Windows11,N/A,DevOps,Internal,Resolved,2641,11401,328,36,77,428,12.87,9074,238,115,5,3,26,58.14,0,10,931,1254,0,0,1,0,0,2021-11-14,2021-11-18,Critical
BUG-086651,ConfigError,UserManagement,Development,Android,CentOS7,Firefox,End_User,Internal,Resolved,4167,12971,187,20,59,473,63.54,7456,473,697,20,6,21,9.5,1,8,610,2849,0,1,1,0,0,2023-02-18,2023-03-19,High
BUG-086652,UIGlitch,SearchEngine,Development,Web,Windows11,Firefox,Client,ThirdParty,Closed,684,6195,292,12,26,3359,57.32,6132,456,278,41,7,12,19.66,2,3,952,181,0,0,0,0,1,2023-09-04,2023-09-15,Low
BUG-086653,DataCorruption,Reporting,Production,API,iOS16,Safari,Client,Plugin,In_Progress,3544,3440,161,59,35,1756,74.76,18604,377,571,15,1,48,39.42,5,0,650,1441,0,0,1,0,0,2022-06-27,2022-07-20,Critical
BUG-086654,NullPointerException,Database,Staging,Desktop,Windows11,N/A,QA_Engineer,Plugin,Reopened,1278,9846,187,2,7,4091,17.6,33465,175,533,39,7,18,82.14,1,2,439,2907,0,0,1,0,0,2023-04-04,2023-04-26,Medium
BUG-086655,FileNotFound,FileStorage,Development,API,Windows11,Edge,Product_Manager,Core,Reopened,186,4432,110,4,60,591,34.88,46398,67,675,9,4,28,87.03,2,4,927,1744,0,0,1,0,0,2021-03-12,2021-04-09,Low
BUG-086656,UncaughtException,UserManagement,QA,Web,CentOS7,Edge,End_User,Integration,Resolved,4301,567,553,5,55,3786,5.83,41452,328,91,41,7,18,13.14,3,7,544,901,0,1,1,0,0,2022-09-25,2022-09-28,High
