bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,severity
3,12,0,0,2,1,5,1,0,1558,985,346,6,51,544,51.6,34786,487,602,22,6,30,80.3,5,8,419,348,0,0,1,0,0,2
17,9,0,0,0,4,1,3,4,2082,859,585,13,38,242,99.03,26383,475,665,9,7,39,90.81,3,5,323,2379,0,0,1,0,1,2
10,8,2,2,2,3,2,4,2,205,4421,139,22,73,1934,69.67,48280,181,532,49,2,27,71.07,4,6,687,2374,0,0,1,0,1,3
3,12,0,1,3,0,0,4,3,2248,11160,201,5,83,1643,61.47,43089,261,104,33,8,29,18.45,4,5,793,752,0,1,0,1,0,3
10,6,0,2,0,2,1,0,1,1691,14442,516,33,18,2319,24.71,37189,406,112,22,7,50,47.67,1,3,972,1158,1,1,0,0,0,3
9,5,0,2,3,1,0,2,2,4202,7265,595,6,9,2381,37.2,24277,207,431,0,9,47,89.73,4,1,4,2458,1,0,0,0,1,1
8,1,4,3,1,4,3,0,3,4140,1717,443,5,48,1483,8.1,25863,236,538,10,7,14,87.42,0,1,322,1130,0,0,0,0,1,3
14,13,2,4,2,4,2,1,4,1275,7789,117,29,10,1775,98.07,30566,277,164,23,0,15,5.55,0,2,669,2959,1,0,1,0,1,1
17,13,2,4,6,1,1,2,0,242,11072,354,30,9,1995,55.56,38924,97,102,19,6,20,10.05,0,1,127,248,0,0,0,1,0,3
13,9,2,0,4,1,4,3,4,2710,10228,430,9,85,188,60.56,41728,146,128,24,0,20,66.94,2,8,796,611,1,0,0,0,0,1
19,1,2,2,2,5,0,0,1,545,10362,441,4,28,102,76.76,20070,500,429,34,10,36,6.34,4,5,630,635,0,0,0,0,0,2
19,7,4,2,6,5,0,1,1,1681,376,528,28,88,842,32.65,37474,373,709,21,8,50,65.22,3,2,916,1661,1,0,0,0,1,3
10,3,0,2,6,3,5,0,3,1107,807,588,35,64,3632,32.99,6004,315,601,28,3,45,24.48,2,2,678,541,0,0,0,0,0,3
10,3,3,4,1,2,3,4,1,4674,839,431,85,29,2135,6.16,3501,305,414,21,4,30,14.35,1,8,129,2153,0,1,0,0,0,0
10,1,0,0,0,3,5,3,3,539,1283,389,5,65,1169,86.01,7397,444,282,2,2,2,9.7,1,10,910,993,0,1,0,0,0,2
3,4,2,3,0,5,2,0,4,2201,3328,456,31,26,2482,41.88,35524,402,403,18,8,36,51.91,1,4,952,1798,0,0,0,1,0,1
19,11,0,0,2,1,4,0,4,2774,3521,305,9,30,2719,49.97,48806,130,407,13,3,17,50.7,4,8,511,2732,0,0,0,0,0,2
1,12,2,1,2,0,2,2,4,2144,1549,191,36,61,2337,98.41,35686,369,447,12,10,43,85.68,5,8,5,1341,0,0,0,1,1,1
14,1,2,4,0,4,3,4,3,3758,766,174,5,33,844,37.5,47823,296,468,49,10,5,74.79,2,7,184,2275,0,1,1,0,1,3
7,12,0,3,5,1,0,4,3,4920,12735,397,67,26,197,30.83,9845,399,642,46,8,2,52.9,4,4,926,907,0,0,0,0,1,0
18,12,4,4,0,2,5,3,4,2709,8551,270,14,36,2135,82.9,42419,28,532,18,2,21,26.16,3,2,907,223,0,1,1,0,0,1
17,7,0,0,4,3,0,0,2,600,7945,514,4,68,3570,8.48,41068,480,690,38,0,7,42.38,2,6,247,1203,0,0,0,1,1,2
17,5,0,4,5,3,3,0,4,732,6628,577,51,40,1890,60.03,25657,258,487,39,7,14,65.78,3,9,772,811,0,0,0,1,1,1
17,1,0,3,3,1,0,4,4,745,3514,267,17,25,3352,39.48,11164,466,369,22,2,21,66.62,4,2,500,2846,1,1,0,0,1,2
18,1,0,2,0,1,3,3,3,3289,410,338,49,21,3705,57.29,48474,117,369,14,10,36,74.57,4,4,450,272,1,0,0,1,0,1
5,2,1,0,4,5,3,2,4,4104,13708,169,79,41,990,11.41,10710,176,295,40,8,22,77.0,0,1,366,1829,0,0,1,0,1,0
6,12,3,0,2,2,0,0,0,1398,2583,433,66,99,1524,64.69,15450,399,117,22,1,13,84.21,0,10,68,2081,0,0,1,1,0,0
17,12,0,1,3,5,1,0,3,3214,640,193,17,4,1221,59.84,4745,299,361,14,8,33,12.63,0,0,226,2137,1,1,0,0,1,2
7,2,3,4,4,2,0,0,3,2174,693,557,9,67,2549,69.37,28533,39,527,37,10,33,10.03,3,0,131,1766,0,0,0,1,0,1
3,1,0,4,0,5,2,1,2,207,1666,174,47,11,1270,78.71,17518,278,344,8,9,22,6.69,5,6,597,699,0,1,0,0,0,3
7,2,1,2,5,1,5,2,2,3563,13153,537,94,21,3126,12.81,10565,136,195,49,6,1,82.06,1,3,603,612,0,1,0,0,1,0
19,9,0,0,5,4,2,3,1,507,11610,597,35,10,1099,67.7,27075,405,28,15,4,50,61.95,3,4,190,1948,1,1,0,0,0,3
19,7,2,0,2,0,0,4,0,2276,664,169,23,1,1674,5.82,20623,252,127,26,1,46,81.26,1,5,325,561,1,0,1,1,0,2
15,4,0,1,3,1,2,3,2,3583,8722,316,17,72,1940,6.42,36638,292,120,24,2,24,70.34,5,5,853,2153,0,0,1,0,1,1
8,7,0,2,4,5,3,4,4,283,1003,164,14,22,1581,77.69,40755,243,300,45,1,50,9.98,2,0,47,2016,0,0,1,0,1,2
17,12,0,2,1,3,1,2,2,586,304,222,36,40,1257,28.41,21157,405,354,16,0,45,68.07,1,3,729,194,0,0,0,0,0,2
3,9,4,4,2,4,3,4,0,3952,14110,296,10,74,2863,31.85,49627,194,319,49,1,49,53.24,4,0,315,2920,0,0,0,0,1,1
13,9,1,3,1,3,1,1,3,371,1520,166,44,15,823,80.36,86,482,388,40,1,44,32.53,1,4,382,1909,0,0,1,1,0,1
17,1,0,0,1,3,5,2,4,605,10929,424,62,24,2607,67.29,772,10,144,24,8,3,8.72,0,8,560,2950,0,1,1,1,0,3
17,6,0,4,4,3,3,4,3,4911,11796,469,25,67,2354,32.27,18966,246,45,44,1,20,2.72,3,0,6,1410,0,1,0,0,0,1
19,2,4,4,1,3,2,1,1,1278,4797,214,72,54,1147,11.76,25205,53,103,37,1,42,3.0,1,4,197,1037,0,0,0,1,0,0
14,11,0,3,0,0,4,3,4,1305,1740,317,13,89,1046,20.02,38256,472,222,47,2,49,66.52,1,8,786,1768,0,0,1,1,0,3
19,11,2,1,3,5,2,1,1,992,648,593,16,7,3049,6.5,20687,205,711,8,7,21,94.81,2,8,535,836,0,0,1,1,0,2
19,11,0,4,5,0,5,0,4,2341,12397,468,4,5,1034,45.61,5227,36,687,13,4,27,36.64,4,0,272,2097,0,0,0,1,0,2
19,13,3,0,6,5,4,0,1,938,7204,177,45,4,208,95.16,3381,74,672,3,1,50,0.89,1,2,123,1045,0,0,1,1,0,1
2,9,2,0,6,0,4,1,1,462,3782,165,42,45,2586,30.37,46505,257,454,12,9,11,21.41,0,5,234,1824,1,0,0,0,1,1
13,7,1,1,4,0,5,0,0,1261,10735,536,17,43,882,64.15,26691,1,312,28,2,42,81.7,2,5,627,693,0,0,1,0,1,1
17,8,0,1,5,0,3,3,1,374,4781,382,3,98,3794,69.99,38709,430,178,33,9,20,93.67,3,0,859,575,1,0,1,0,0,2
19,4,0,3,3,1,3,3,0,1152,8469,208,12,41,2170,50.73,14760,443,14,21,0,33,83.47,2,4,407,2512,0,0,0,0,0,3
14,7,1,0,6,0,1,2,3,971,12468,518,93,49,4040,53.36,40179,384,20,14,0,29,73.31,0,10,954,756,1,1,0,1,0,0
13,6,3,4,2,0,3,4,4,1043,364,194,7,5,2359,48.43,14706,23,347,37,6,28,6.46,5,2,152,450,0,0,1,1,1,2
16,10,3,4,0,0,2,0,3,2005,10912,579,33,94,3524,88.71,6579,97,643,25,4,16,83.16,5,9,495,483,1,1,1,0,0,0
11,5,3,2,6,3,2,4,2,4734,3207,109,19,21,371,25.04,8857,436,308,16,1,28,66.02,0,7,142,1729,0,0,0,0,1,0
3,9,0,4,5,2,4,2,2,1745,5495,571,16,24,590,85.57,7839,467,205,24,4,14,51.76,5,9,531,2797,0,1,1,0,0,3
17,12,2,1,0,2,0,4,0,2184,1022,285,8,32,2790,55.34,12303,225,495,40,6,35,29.47,0,2,941,2055,0,0,0,1,0,2
19,7,3,0,5,5,0,3,1,763,6716,203,23,41,2396,77.45,44187,44,161,13,3,5,7.34,5,6,913,966,0,1,0,1,1,3
19,13,0,0,1,4,2,1,1,732,1299,536,8,13,3599,58.04,48103,149,251,47,1,40,93.9,5,0,522,1348,0,0,0,0,0,2
15,14,2,3,0,3,5,2,2,4038,13214,340,20,20,1338,92.88,17506,282,522,43,1,44,68.51,5,1,465,1843,0,0,1,0,0,0
19,14,0,1,5,3,0,1,4,1402,1160,202,31,2,1820,32.39,42416,262,234,14,6,13,21.8,4,3,308,1510,0,1,0,1,1,2
10,12,2,4,5,2,0,2,3,89,11350,148,23,25,3130,57.71,47661,235,361,34,9,27,38.47,1,6,849,2850,0,0,0,1,1,3
19,11,0,3,3,5,1,4,0,144,10421,239,1,1,2992,38.36,16986,333,649,26,3,22,83.89,2,8,343,2321,0,0,0,0,0,2
16,11,0,3,2,2,0,0,2,2197,4638,310,64,44,2014,92.8,25542,123,504,16,4,5,37.64,0,9,847,280,1,0,0,0,1,0
18,0,0,2,4,4,1,4,4,3555,7682,491,52,52,1296,10.12,11456,241,656,33,9,30,18.48,2,7,655,1004,0,0,1,0,1,0
19,3,2,2,0,5,4,1,0,107,4457,327,4,33,2977,80.0,48685,176,113,20,0,2,96.06,2,10,152,2622,1,0,0,0,1,2
19,3,3,4,0,3,2,2,1,2841,1691,379,50,56,931,96.15,7122,95,136,40,6,21,15.5,3,8,999,1911,1,0,0,0,0,1
17,12,2,1,0,2,0,4,0,2184,1022,285,8,32,2790,55.34,12303,225,495,40,6,35,29.47,0,2,941,2055,0,0,0,1,0,2
8,8,4,0,3,3,2,4,3,638,1916,594,1,4,951,19.29,3593,103,638,44,9,7,44.86,0,10,823,765,1,0,0,0,0,2
13,1,2,3,4,4,1,1,4,1752,2298,240,33,85,2856,61.46,39139,498,471,25,6,32,19.74,1,3,401,2468,0,1,0,0,0,3
7,8,0,0,2,1,1,2,3,2876,10679,326,20,17,1276,13.52,15115,218,175,28,1,42,34.76,1,3,641,719,0,0,1,0,0,3
19,12,2,3,3,3,2,1,0,172,684,191,15,67,2312,62.9,42587,291,423,13,2,36,0.66,5,8,146,2809,0,1,1,0,0,2
15,12,0,2,3,1,0,4,1,1397,12259,582,67,54,1957,24.64,31592,396,87,14,8,20,50.63,4,7,808,2169,0,0,1,0,0,0
3,12,1,3,5,0,5,1,3,48,1508,555,14,4,2852,89.05,4671,207,55,29,6,2,89.51,2,9,432,1686,0,0,1,0,1,1
3,12,3,3,6,0,5,4,2,847,8689,259,2,6,1258,40.57,2524,113,609,35,9,35,99.84,3,2,48,480,0,0,1,0,0,3
10,12,0,0,0,4,3,0,2,4510,10584,499,89,15,85,40.22,23937,405,699,35,10,43,23.54,3,3,830,451,0,0,0,1,1,0
17,3,3,0,2,3,4,1,4,610,284,324,6,0,2448,20.24,7481,11,301,24,8,4,45.92,4,10,704,683,0,1,0,0,1,2
13,12,1,1,4,5,3,3,2,1474,14512,309,32,18,3450,80.22,19973,103,447,26,0,44,10.7,1,3,379,1924,0,0,1,0,1,0
19,0,2,2,2,1,0,3,1,1557,12164,547,14,15,2530,38.81,44252,409,567,42,1,31,68.02,5,8,569,2642,0,0,0,0,1,3
13,6,0,3,3,3,5,4,3,2167,839,168,5,72,3202,92.87,26342,321,374,8,4,24,48.22,1,2,435,825,0,0,0,0,0,2
19,6,0,1,5,4,1,4,1,1122,7428,391,1,0,3969,71.77,49512,53,529,26,5,23,88.36,2,6,375,273,1,0,1,1,0,2
3,0,0,3,0,1,3,0,2,153,7947,493,45,24,2848,81.52,49867,65,298,50,0,18,36.42,2,0,94,2167,0,0,0,0,1,1
19,13,2,1,5,5,2,1,2,85,11985,575,23,37,3391,59.23,40599,332,481,21,7,11,68.55,1,7,465,2576,0,1,0,1,0,3
17,12,2,0,2,2,1,1,0,675,790,308,8,70,1654,72.69,1831,152,93,27,9,4,57.15,4,10,314,1437,1,0,1,0,1,2
10,0,2,3,6,2,1,1,4,445,7397,515,20,25,3761,78.43,2133,472,317,46,3,49,79.22,1,9,321,2370,0,0,0,1,1,1
2,0,0,1,2,2,5,0,1,2415,3982,550,26,95,2454,23.03,6566,233,451,47,7,15,69.93,4,5,260,1131,0,0,1,1,0,0
13,6,0,3,2,3,3,0,1,228,11594,116,10,28,3550,66.17,3889,274,644,1,7,10,68.31,0,4,844,2173,1,1,0,0,1,2
19,13,2,3,1,5,0,2,1,376,1510,552,32,48,3224,60.38,7745,29,532,36,1,39,44.98,0,8,561,2797,1,0,1,1,0,2
13,4,0,2,1,2,4,4,1,4339,1044,213,15,53,966,25.41,677,205,654,20,10,15,9.28,0,4,174,1707,0,0,0,1,0,3
10,9,0,3,3,0,1,0,2,3204,8796,186,7,46,1448,36.44,34936,62,291,40,0,7,60.4,1,7,894,638,0,0,0,0,0,3
8,6,3,1,0,4,4,3,4,229,6007,491,58,27,1384,4.13,4105,466,324,39,2,46,74.96,0,1,688,292,0,0,1,0,1,1
17,8,0,2,6,2,4,2,2,573,4755,214,30,9,3881,99.42,25050,475,677,25,3,32,44.65,4,2,616,2950,0,0,0,0,0,2
9,3,0,3,4,0,3,3,1,1467,3060,203,58,59,1719,75.82,286,6,416,24,2,22,50.27,4,7,780,1046,0,0,1,0,0,1
11,13,3,3,0,0,0,3,4,1611,7523,341,85,21,2973,48.55,15796,29,698,3,8,10,67.92,2,3,803,225,1,0,0,0,0,0
0,10,3,2,5,1,1,2,4,1827,3265,186,5,18,539,93.91,32669,194,233,18,7,1,99.22,0,7,284,1599,1,0,1,1,0,1
17,8,2,2,1,2,5,2,4,3353,6979,253,36,59,2068,93.4,41804,111,341,14,3,18,93.97,5,5,458,799,0,0,0,0,0,1
2,4,3,2,2,3,0,1,2,4398,3913,370,60,14,3737,8.24,41439,321,607,28,6,25,87.53,1,10,70,751,0,0,0,1,1,0
17,7,0,0,2,3,1,2,0,482,1438,243,35,2,2256,88.87,38719,192,87,1,3,16,39.3,3,4,110,1386,1,1,0,0,0,2
18,11,0,1,4,1,0,1,4,2976,4666,158,7,2,2064,70.54,9685,161,139,34,1,21,3.05,3,7,428,848,0,0,0,0,0,3
3,13,3,4,5,2,5,4,0,1405,14549,584,86,24,1652,25.27,16982,347,330,28,10,45,69.27,1,6,119,2294,0,0,0,1,0,0
13,11,1,3,1,0,0,3,0,1360,10089,197,36,84,2429,74.84,47554,291,430,11,5,35,23.09,2,6,114,2001,0,0,1,1,1,0
7,5,2,4,6,2,5,0,2,97,806,563,3,56,3932,22.71,3126,121,286,37,10,26,48.18,4,7,786,1575,1,0,1,0,1,3
19,9,2,2,3,5,1,4,4,118,1368,387,2,89,2671,9.12,47214,347,484,40,4,19,22.4,2,7,705,1858,1,0,0,0,0,2
17,7,0,3,4,4,0,4,3,191,787,461,18,15,612,14.67,48408,318,284,19,0,35,65.14,0,10,401,754,1,0,0,0,1,2
10,6,0,3,1,2,3,4,0,500,801,234,94,47,3559,25.58,1505,157,210,26,7,4,13.71,3,1,487,2651,0,0,1,0,0,1
17,9,0,2,6,4,4,3,1,2127,11189,530,13,3,463,3.88,11063,47,195,17,1,40,30.95,3,4,553,2530,0,0,0,0,1,3
11,11,0,4,2,2,1,4,0,2044,55,127,19,25,2864,20.31,33250,311,529,36,1,36,74.03,1,9,934,638,0,0,0,0,0,3
5,1,1,2,4,1,5,1,1,1528,9956,162,50,14,4095,96.53,46114,29,386,46,2,15,40.72,0,0,1,2875,0,0,0,0,1,0
13,8,2,0,3,2,3,2,1,200,2151,352,27,5,3003,90.11,45569,480,683,17,7,41,60.93,1,4,254,234,0,0,0,0,0,2
10,8,0,1,3,4,2,2,3,3628,382,136,17,47,3180,82.65,5695,218,634,44,5,39,99.29,2,3,227,2412,1,0,0,0,1,3
19,3,1,2,6,2,4,4,1,3360,7799,261,77,88,1580,50.13,6188,380,486,30,1,2,43.4,0,4,156,925,1,1,0,1,0,0
0,11,0,3,3,5,4,1,1,2720,8208,395,54,75,711,28.47,48577,345,246,1,8,38,7.86,0,7,579,2518,0,0,0,0,0,0
17,1,0,2,0,0,2,2,4,604,3975,113,17,32,344,84.48,30328,265,706,29,1,44,15.27,1,6,742,2224,0,1,0,1,1,2
17,9,0,2,4,3,3,4,1,630,680,487,18,91,3611,5.42,25014,153,31,37,9,39,54.32,1,5,973,47,1,0,0,0,0,2
16,0,0,2,5,0,4,3,0,1370,6059,589,3,7,2141,20.73,32873,458,352,32,7,47,12.03,5,1,293,403,1,0,0,0,0,1
3,14,0,1,6,0,2,2,0,2184,11698,122,3,16,2258,98.17,23363,50,86,20,4,37,80.64,1,9,208,630,0,1,1,1,1,3
3,8,2,0,1,4,4,0,4,4357,4868,155,14,69,2701,85.38,32719,246,314,44,5,46,50.26,5,4,321,2542,0,0,0,0,0,1
3,4,0,2,5,0,5,4,2,533,61,395,49,8,556,47.98,2671,389,481,3,10,23,88.08,0,10,856,2856,0,0,0,0,0,3
19,11,0,4,5,5,0,4,0,1027,486,596,15,50,508,11.46,1828,200,717,47,4,5,35.05,0,9,131,2553,0,0,1,1,0,2
12,12,0,2,5,4,5,0,1,3337,3223,509,26,100,2738,86.99,19083,336,297,17,5,39,42.94,1,4,434,597,0,0,1,0,0,1
13,1,0,2,3,0,3,4,0,543,4967,286,30,20,1408,95.95,14932,364,67,31,6,39,81.15,2,8,71,1428,0,1,0,1,0,2
8,11,4,0,3,1,4,1,1,2399,1769,437,52,15,1672,94.15,45697,338,263,39,1,17,35.71,4,3,719,2383,0,1,1,0,0,1
3,13,0,3,2,1,2,0,0,3604,1407,539,56,23,3403,2.28,9542,65,660,23,6,1,36.32,3,6,392,2615,0,0,1,1,1,1
12,11,0,0,3,2,0,3,2,482,10544,430,3,43,1985,86.48,426,43,649,6,1,32,93.44,2,3,504,1628,0,0,0,0,0,3
13,14,2,2,6,0,2,4,4,562,14851,599,13,33,1153,59.02,39828,222,447,31,7,36,68.08,2,10,321,1402,1,0,0,0,0,3
5,0,2,1,2,1,3,2,1,1210,7042,582,82,80,1179,97.54,8816,386,693,24,7,3,53.26,3,1,494,1549,0,0,1,1,0,0
19,12,3,4,0,3,1,0,0,928,11514,417,16,25,111,26.35,41619,486,189,16,10,1,40.65,2,8,842,348,0,0,1,0,0,3
19,9,0,4,4,5,3,3,0,196,478,228,31,1,1916,92.21,15041,246,522,22,2,3,94.89,1,2,668,1855,0,0,0,0,1,2
8,8,1,0,2,2,4,4,4,3230,10059,570,90,73,3789,7.1,34960,40,257,18,7,12,74.26,0,2,830,2072,0,0,1,0,1,0
7,8,3,0,1,5,0,2,2,498,999,221,2,69,1680,85.14,49929,327,474,49,7,41,91.33,0,3,163,2506,0,0,1,0,1,3
3,9,0,2,2,4,5,0,0,120,831,348,12,66,2654,15.37,1521,110,629,10,0,28,46.07,5,3,479,996,0,1,0,1,0,2
7,3,0,3,0,2,4,3,0,936,6842,554,5,71,2739,86.03,65,124,84,20,6,48,64.11,3,1,375,1486,0,0,1,0,1,3
19,6,0,1,1,1,3,3,0,183,4963,352,45,30,2520,24.33,47620,443,72,2,6,42,13.78,1,3,556,2741,0,0,1,1,0,3
3,12,0,0,2,1,5,1,0,1558,985,346,6,51,544,51.6,34786,487,602,22,6,30,80.3,5,8,419,348,0,0,1,0,0,2
10,9,1,4,1,1,0,2,0,426,1238,503,39,9,1189,73.47,12806,179,15,12,10,47,38.81,4,1,283,32,0,1,0,0,1,1
13,8,0,1,0,4,4,0,2,684,4839,125,22,13,2275,91.09,18756,377,234,37,8,37,17.47,0,4,60,1850,1,0,0,0,0,2
10,12,0,0,5,1,2,2,4,226,4502,451,12,15,3523,44.12,31211,75,672,1,7,23,84.15,3,8,464,1617,0,0,0,0,0,2
19,11,2,1,4,1,0,4,3,1374,3374,352,11,15,2818,33.07,20190,282,140,42,4,11,65.19,2,1,281,1018,1,0,0,0,0,2
17,9,0,4,5,0,5,3,1,3577,7280,446,20,74,1264,41.89,7465,349,608,23,0,25,12.0,4,1,698,2210,0,0,0,0,0,3
13,4,3,4,2,5,2,4,4,3878,5358,312,19,38,3016,52.77,8022,428,433,46,2,36,25.3,0,9,670,1426,1,0,0,1,1,0
13,13,0,0,5,4,0,4,3,848,5078,554,12,31,979,29.75,41731,349,625,49,10,41,9.7,3,10,605,1617,0,0,0,0,1,2
12,11,0,1,1,5,1,2,0,1387,13958,387,38,30,3616,61.43,25030,235,195,15,8,20,66.22,4,5,292,2319,0,0,1,1,0,1
19,4,2,4,1,5,2,4,4,358,790,599,69,31,2257,42.54,28260,118,72,41,8,38,56.17,1,9,500,2344,0,0,0,1,0,3
13,11,3,4,6,5,4,2,4,3762,7162,388,8,12,288,38.06,31634,146,563,47,4,31,37.29,3,2,752,2702,0,1,1,0,1,1
13,5,0,4,3,0,5,4,4,1903,1941,296,21,35,910,5.49,9454,468,423,26,3,26,43.88,5,0,302,2806,0,0,0,0,1,3
13,9,3,0,4,5,1,0,0,599,684,344,19,83,1683,19.9,19924,7,598,9,0,16,50.88,5,7,606,290,0,0,0,1,1,3
14,13,0,1,6,2,3,1,1,3363,11007,276,12,96,244,48.98,46713,475,410,25,9,4,74.07,3,2,922,2713,1,0,1,0,0,1
19,0,3,4,2,1,1,4,3,1362,286,322,26,30,1986,46.68,29190,165,337,1,10,1,97.71,2,1,699,2242,0,0,0,0,0,3
7,6,3,0,3,3,5,0,2,833,724,282,43,80,2849,44.15,36300,84,237,47,1,19,4.97,4,7,447,2316,0,0,0,1,0,1
19,6,2,4,2,2,5,0,3,1416,3174,375,20,1,2740,71.85,39460,322,70,27,5,46,69.33,0,0,676,152,0,0,1,0,0,2
8,8,3,1,4,1,0,3,3,2462,4572,250,50,73,1948,98.74,43494,309,224,30,10,39,80.23,3,4,750,718,0,1,1,1,0,0
6,6,0,3,0,2,4,2,0,2437,8508,469,27,61,3610,48.36,13650,239,16,35,1,34,65.68,0,8,851,791,0,0,0,0,1,0
5,5,1,0,2,2,4,2,0,3234,788,360,48,83,3167,87.02,10515,307,143,25,3,20,28.62,1,10,663,986,0,0,0,0,0,0
17,8,0,0,2,5,3,0,3,1885,1674,461,15,55,852,77.58,318,268,570,1,4,18,45.99,2,3,598,953,0,0,0,1,0,2
19,0,0,2,3,0,4,3,1,1895,6166,391,77,12,1517,18.2,7724,358,435,20,9,47,42.5,3,5,7,2448,0,0,0,1,0,1
13,1,0,2,2,0,3,2,1,4272,1867,491,31,85,1809,21.29,48236,173,389,49,0,30,89.84,1,3,745,1198,0,1,0,0,1,3
12,3,1,4,1,0,3,2,0,4388,8128,314,82,46,719,62.7,22101,131,648,24,6,28,88.92,1,9,136,2917,0,0,0,0,0,0
13,3,2,3,2,1,2,4,0,1825,10156,436,20,51,3822,74.23,26266,401,587,38,5,11,57.02,5,1,633,303,0,0,0,1,0,3
17,1,0,0,3,0,4,0,4,805,7778,335,41,100,1678,98.62,44461,151,692,28,8,22,60.49,2,6,887,2416,0,0,1,1,0,1
8,2,0,0,6,2,1,2,0,555,12851,455,4,10,3877,46.1,20010,332,170,31,2,19,31.8,2,3,103,1693,1,0,1,1,1,3
15,10,3,1,2,3,1,4,0,625,11812,148,83,35,2624,75.32,13196,232,202,44,5,30,37.46,4,2,972,1285,1,0,1,0,0,0
3,14,2,4,6,3,2,0,4,2335,1602,466,30,38,2535,88.75,648,355,520,13,7,40,68.16,1,2,186,1203,0,0,0,1,1,1
13,4,3,2,0,3,5,1,3,2905,5649,212,68,98,1496,34.36,15039,43,142,10,0,41,41.69,4,6,831,1749,0,0,1,0,1,0
13,9,0,3,5,0,0,4,3,821,2979,133,79,17,874,27.14,22485,283,303,34,7,23,85.37,3,5,776,947,0,0,0,0,1,3
8,13,0,1,1,0,0,4,0,788,10366,296,1,17,2584,33.68,41804,287,365,9,5,32,61.6,1,1,980,810,0,0,0,0,1,3
17,11,0,4,0,2,3,1,4,1500,4365,213,11,28,1510,38.51,8585,121,292,17,5,26,7.01,1,7,17,831,0,0,1,0,0,2
13,6,0,2,1,4,1,2,0,4703,12053,124,11,26,423,0.04,43946,322,495,19,3,38,77.85,2,4,227,2999,0,0,0,1,0,3
17,6,0,2,3,2,0,2,3,1168,898,386,22,54,2670,7.9,39638,453,241,34,5,6,39.16,0,1,523,2284,1,1,0,1,0,2
17,5,4,0,4,5,3,3,0,3954,373,104,47,84,1148,50.81,7040,155,206,39,1,43,88.38,1,3,308,2375,0,0,1,0,0,0
3,2,0,2,4,4,3,2,1,2134,1257,375,7,86,3909,89.6,23013,152,190,8,8,35,40.18,1,1,879,1314,0,1,0,0,0,1
6,0,0,1,0,5,3,1,1,48,8202,522,6,13,1609,18.5,31344,302,36,8,7,4,61.0,3,2,381,867,0,0,0,0,0,1
13,9,0,1,2,3,1,4,0,2318,8390,252,8,4,946,79.37,2311,419,299,41,4,47,44.75,2,0,576,233,1,1,1,0,0,2
1,9,1,0,2,0,1,4,1,2898,2661,144,21,31,1741,0.97,13057,144,163,11,9,26,77.34,0,4,655,325,0,0,1,0,0,0
19,0,0,4,3,0,2,0,2,452,1263,545,16,36,2813,29.97,16196,50,567,4,1,15,71.19,4,2,968,1519,0,0,1,0,0,2
10,8,3,3,0,4,4,4,3,1845,6952,153,100,10,1688,82.75,33613,137,663,33,3,50,90.94,4,2,215,1238,0,0,1,0,1,0
13,13,0,3,3,4,2,0,3,4955,5363,101,10,2,3563,66.59,25738,175,498,36,8,7,58.83,4,10,388,306,0,0,0,0,0,3
6,4,4,4,2,2,5,1,3,1292,2881,399,5,62,3661,8.25,44890,345,428,16,9,15,76.13,1,8,779,1898,0,0,0,0,0,0
13,9,2,4,3,0,5,4,4,3464,13523,501,44,19,3350,30.69,4760,302,286,14,0,18,63.29,5,7,615,1581,0,0,0,1,1,1
13,1,2,1,0,4,2,1,3,1520,13910,288,59,83,3379,98.8,23497,488,13,31,2,1,59.06,2,10,892,2034,0,0,1,0,1,1
13,4,3,2,4,3,5,2,0,460,13911,138,93,59,3561,65.74,44303,265,418,37,4,3,34.68,5,0,529,1397,0,0,0,0,0,0
3,4,3,2,1,3,5,2,2,286,4846,566,17,37,3023,75.47,37842,364,302,33,7,32,10.15,1,4,286,806,1,0,1,0,0,1
0,10,1,3,6,3,1,2,0,3264,8392,461,48,87,1458,24.84,38946,472,378,25,3,5,54.2,4,2,261,697,0,0,0,0,0,0
17,8,0,3,0,4,4,3,0,4761,1894,304,20,89,571,79.4,4374,186,501,18,9,13,40.79,3,7,267,435,0,0,1,0,0,3
10,9,0,2,0,2,1,0,3,890,4794,378,15,7,1861,38.32,30188,486,404,9,5,34,33.96,4,9,794,197,0,1,1,0,0,2
8,13,0,0,1,5,2,2,1,2166,1546,128,60,48,1506,41.28,21556,164,436,20,9,26,75.03,3,1,576,1700,0,0,0,0,1,1
0,5,1,1,6,4,2,1,0,89,11657,147,56,78,2900,75.03,12775,386,603,31,10,19,73.78,0,5,219,2558,1,0,1,1,0,0
17,3,0,4,2,4,3,1,4,3458,14345,555,51,80,3699,1.2,38355,288,346,10,1,47,73.12,2,6,447,147,0,0,0,0,1,1
17,12,0,1,1,1,1,0,3,429,7359,405,27,30,3956,28.82,14929,461,679,5,0,8,10.86,0,2,681,1817,0,0,0,0,0,3
19,7,4,1,1,2,1,2,4,902,437,381,20,10,1067,19.96,47025,211,32,49,5,8,2.27,4,1,467,1108,1,0,1,0,0,2
